1
1507,3013,6025,12049,7714,15427,14470,12556,8728,1072,2143,4285,8569,754
1511,3021,6041,12081,7778,15555,14726,13068,9752,3120,6239,12477,8570,756
1515,3029,6057,12113,7842,15683,14982,13580,10776,5168,10335,4286,8571,758
1519,3037,6073,12145,7906,15811,15238,14092,11800,7216,14431,12478,8572,760
1523,3045,6089,12177,7970,15939,15494,14604,12824,9264,2144,4287,8573,762
1527,3053,6105,12209,8034,16067,15750,15116,13848,11312,6240,12479,8574,764
1531,3061,6121,12241,8098,16195,16006,15628,14872,13360,10336,4288,8575,766
1535,3069,6137,12273,8162,16323,16262,16140,15896,15408,14432,12480,8576,768
1563,3125,6249,12497,8610,836,1671,3341,6681,13361,10338,4292,8583,782
1567,3133,6265,12529,8674,964,1927,3853,7705,15409,14434,12484,8584,784
1571,3141,6281,12561,8738,1092,2183,4365,8729,1074,2147,4293,8585,786
1575,3149,6297,12593,8802,1220,2439,4877,9753,3122,6243,12485,8586,788
1579,3157,6313,12625,8866,1348,2695,5389,10777,5170,10339,4294,8587,790
1583,3165,6329,12657,8930,1476,2951,5901,11801,7218,14435,12486,8588,792
1587,3173,6345,12689,8994,1604,3207,6413,12825,9266,2148,4295,8589,794
1591,3181,6361,12721,9058,1732,3463,6925,13849,11314,6244,12487,8590,796
1595,3189,6377,12753,9122,1860,3719,7437,14873,13362,10340,4296,8591,798
1599,3197,6393,12785,9186,1988,3975,7949,15897,15410,14436,12488,8592,800
1607,3213,6425,12849,9314,2244,4487,8973,1562,3123,6245,12489,8594,804
1611,3221,6441,12881,9378,2372,4743,9485,2586,5171,10341,4298,8595,806
1615,3229,6457,12913,9442,2500,4999,9997,3610,7219,14437,12490,8596,808
1619,3237,6473,12945,9506,2628,5255,10509,4634,9267,2150,4299,8597,810
1623,3245,6489,12977,9570,2756,5511,11021,5658,11315,6246,12491,8598,812
1627,3253,6505,13009,9634,2884,5767,11533,6682,13363,10342,4300,8599,814
1631,3261,6521,13041,9698,3012,6023,12045,7706,15411,14438,12492,8600,816
1635,3269,6537,13073,9762,3140,6279,12557,8730,1076,2151,4301,8601,818
1639,3277,6553,13105,9826,3268,6535,13069,9754,3124,6247,12493,8602,820
1643,3285,6569,13137,9890,3396,6791,13581,10778,5172,10343,4302,8603,822
1647,3293,6585,13169,9954,3524,7047,14093,11802,7220,14439,12494,8604,824
1651,3301,6601,13201,10018,3652,7303,14605,12826,9268,2152,4303,8605,826
1655,3309,6617,13233,10082,3780,7559,15117,13850,11316,6248,12495,8606,828
1659,3317,6633,13265,10146,3908,7815,15629,14874,13364,10344,4304,8607,830
1663,3325,6649,13297,10210,4036,8071,16141,15898,15412,14440,12496,8608,832
1675,3349,6697,13393,10402,4420,8839,1294,2587,5173,10345,4306,8611,838
1679,3357,6713,13425,10466,4548,9095,1806,3611,7221,14441,12498,8612,840
1683,3365,6729,13457,10530,4676,9351,2318,4635,9269,2154,4307,8613,842
1687,3373,6745,13489,10594,4804,9607,2830,5659,11317,6250,12499,8614,844
1691,3381,6761,13521,10658,4932,9863,3342,6683,13365,10346,4308,8615,846
1695,3389,6777,13553,10722,5060,10119,3854,7707,15413,14442,12500,8616,848
1699,3397,6793,13585,10786,5188,10375,4366,8731,1078,2155,4309,8617,850
1703,3405,6809,13617,10850,5316,10631,4878,9755,3126,6251,12501,8618,852
1707,3413,6825,13649,10914,5444,10887,5390,10779,5174,10347,4310,8619,854
1711,3421,6841,13681,10978,5572,11143,5902,11803,7222,14443,12502,8620,856
1715,3429,6857,13713,11042,5700,11399,6414,12827,9270,2156,4311,8621,858
1719,3437,6873,13745,11106,5828,11655,6926,13851,11318,6252,12503,8622,860
1723,3445,6889,13777,11170,5956,11911,7438,14875,13366,10348,4312,8623,862
1727,3453,6905,13809,11234,6084,12167,7950,15899,15414,14444,12504,8624,864
1735,3469,6937,13873,11362,6340,12679,8974,1564,3127,6253,12505,8626,868
1739,3477,6953,13905,11426,6468,12935,9486,2588,5175,10349,4314,8627,870
1743,3485,6969,13937,11490,6596,13191,9998,3612,7223,14445,12506,8628,872
1747,3493,6985,13969,11554,6724,13447,10510,4636,9271,2158,4315,8629,874
1751,3501,7001,14001,11618,6852,13703,11022,5660,11319,6254,12507,8630,876
1755,3509,7017,14033,11682,6980,13959,11534,6684,13367,10350,4316,8631,878
1759,3517,7033,14065,11746,7108,14215,12046,7708,15415,14446,12508,8632,880
1763,3525,7049,14097,11810,7236,14471,12558,8732,1080,2159,4317,8633,882
1767,3533,7065,14129,11874,7364,14727,13070,9756,3128,6255,12509,8634,884
1771,3541,7081,14161,11938,7492,14983,13582,10780,5176,10351,4318,8635,886
1775,3549,7097,14193,12002,7620,15239,14094,11804,7224,14447,12510,8636,888
1779,3557,7113,14225,12066,7748,15495,14606,12828,9272,2160,4319,8637,890
1783,3565,7129,14257,12130,7876,15751,15118,13852,11320,6256,12511,8638,892
1787,3573,7145,14289,12194,8004,16007,15630,14876,13368,10352,4320,8639,894
1791,3581,7161,14321,12258,8132,16263,16142,15900,15416,14448,12512,8640,896
1807,3613,7225,14449,12514,8644,904
1811,3621,7241,14481,12578,8772,1160,2319,4637,9273,2162,4323,8645,906
1815,3629,7257,14513,12642,8900,1416,2831,5661,11321,6258,12515,8646,908
1819,3637,7273,14545,12706,9028,1672,3343,6685,13369,10354,4324,8647,910
1823,3645,7289,14577,12770,9156,1928,3855,7709,15417,14450,12516,8648,912
1827,3653,7305,14609,12834,9284,2184,4367,8733,1082,2163,4325,8649,914
1831,3661,7321,14641,12898,9412,2440,4879,9757,3130,6259,12517,8650,916
1835,3669,7337,14673,12962,9540,2696,5391,10781,5178,10355,4326,8651,918
1839,3677,7353,14705,13026,9668,2952,5903,11805,7226,14451,12518,8652,920
1843,3685,7369,14737,13090,9796,3208,6415,12829,9274,2164,4327,8653,922
1847,3693,7385,14769,13154,9924,3464,6927,13853,11322,6260,12519,8654,924
1851,3701,7401,14801,13218,10052,3720,7439,14877,13370,10356,4328,8655,926
1855,3709,7417,14833,13282,10180,3976,7951,15901,15418,14452,12520,8656,928
1863,3725,7449,14897,13410,10436,4488,8975,1566,3131,6261,12521,8658,932
1867,3733,7465,14929,13474,10564,4744,9487,2590,5179,10357,4330,8659,934
1871,3741,7481,14961,13538,10692,5000,9999,3614,7227,14453,12522,8660,936
1875,3749,7497,14993,13602,10820,5256,10511,4638,9275,2166,4331,8661,938
1879,3757,7513,15025,13666,10948,5512,11023,5662,11323,6262,12523,8662,940
1883,3765,7529,15057,13730,11076,5768,11535,6686,13371,10358,4332,8663,942
1887,3773,7545,15089,13794,11204,6024,12047,7710,15419,14454,12524,8664,944
1891,3781,7561,15121,13858,11332,6280,12559,8734,1084,2167,4333,8665,946
1895,3789,7577,15153,13922,11460,6536,13071,9758,3132,6263,12525,8666,948
1899,3797,7593,15185,13986,11588,6792,13583,10782,5180,10359,4334,8667,950
1903,3805,7609,15217,14050,11716,7048,14095,11806,7228,14455,12526,8668,952
1907,3813,7625,15249,14114,11844,7304,14607,12830,9276,2168,4335,8669,954
1911,3821,7641,15281,14178,11972,7560,15119,13854,11324,6264,12527,8670,956
1915,3829,7657,15313,14242,12100,7816,15631,14878,13372,10360,4336,8671,958
1919,3837,7673,15345,14306,12228,8072,16143,15902,15420,14456,12528,8672,960
1931,3861,7721,15441,14498,12612,8840,1296,2591,5181,10361,4338,8675,966
1935,3869,7737,15473,14562,12740,9096,1808,3615,7229,14457,12530,8676,968
1939,3877,7753,15505,14626,12868,9352,2320,4639,9277,2170,4339,8677,970
1943,3885,7769,15537,14690,12996,9608,2832,5663,11325,6266,12531,8678,972
1947,3893,7785,15569,14754,13124,9864,3344,6687,13373,10362,4340,8679,974
1951,3901,7801,15601,14818,13252,10120,3856,7711,15421,14458,12532,8680,976
1955,3909,7817,15633,14882,13380,10376,4368,8735,1086,2171,4341,8681,978
1959,3917,7833,15665,14946,13508,10632,4880,9759,3134,6267,12533,8682,980
1963,3925,7849,15697,15010,13636,10888,5392,10783,5182,10363,4342,8683,982
1967,3933,7865,15729,15074,13764,11144,5904,11807,7230,14459,12534,8684,984
1971,3941,7881,15761,15138,13892,11400,6416,12831,9278,2172,4343,8685,986
1975,3949,7897,15793,15202,14020,11656,6928,13855,11326,6268,12535,8686,988
1979,3957,7913,15825,15266,14148,11912,7440,14879,13374,10364,4344,8687,990
1983,3965,7929,15857,15330,14276,12168,7952,15903,15422,14460,12536,8688,992
1991,3981,7961,15921,15458,14532,12680,8976,1568,3135,6269,12537,8690,996
1995,3989,7977,15953,15522,14660,12936,9488,2592,5183,10365,4346,8691,998
1999,3997,7993,15985,15586,14788,13192,10000,3616,7231,14461,12538,8692,1000
2003,4005,8009,16017,15650,14916,13448,10512,4640,9279,2174,4347,8693,1002
2007,4013,8025,16049,15714,15044,13704,11024,5664,11327,6270,12539,8694,1004
2011,4021,8041,16081,15778,15172,13960,11536,6688,13375,10366,4348,8695,1006
2015,4029,8057,16113,15842,15300,14216,12048,7712,15423,14462,12540,8696,1008
2019,4037,8073,16145,15906,15428,14472,12560,8736,1088,2175,4349,8697,1010
2023,4045,8089,16177,15970,15556,14728,13072,9760,3136,6271,12541,8698,1012
2027,4053,8105,16209,16034,15684,14984,13584,10784,5184,10367,4350,8699,1014
2031,4061,8121,16241,16098,15812,15240,14096,11808,7232,14463,12542,8700,1016
2035,4069,8137,16273,16162,15940,15496,14608,12832,9280,2176,4351,8701,1018
2039,4077,8153,16305,16226,16068,15752,15120,13856,11328,6272,12543,8702,1020
2043,4085,8169,16337,16290,16196,16008,15632,14880,13376,10368,4352,8703,1022
2047,4093,8185,16369,16354,16324,16264,16144,15904,15424,14464,12544,8704,1024
2187,4373,8745,1106,2211,4421,8841,1298,2595,5189,10377,4370,8739,1094
2191,4381,8761,1138,2275,4549,9097,1810,3619,7237,14473,12562,8740,1096
2195,4389,8777,1170,2339,4677,9353,2322,4643,9285,2186,4371,8741,1098
2199,4397,8793,1202,2403,4805,9609,2834,5667,11333,6282,12563,8742,1100
2203,4405,8809,1234,2467,4933,9865,3346,6691,13381,10378,4372,8743,1102
2207,4413,8825,1266,2531,5061,10121,3858,7715,15429,14474,12564,8744,1104
2215,4429,8857,1330,2659,5317,10633,4882,9763,3142,6283,12565,8746,1108
2219,4437,8873,1362,2723,5445,10889,5394,10787,5190,10379,4374,8747,1110
2223,4445,8889,1394,2787,5573,11145,5906,11811,7238,14475,12566,8748,1112
2227,4453,8905,1426,2851,5701,11401,6418,12835,9286,2188,4375,8749,1114
2231,4461,8921,1458,2915,5829,11657,6930,13859,11334,6284,12567,8750,1116
2235,4469,8937,1490,2979,5957,11913,7442,14883,13382,10380,4376,8751,1118
2239,4477,8953,1522,3043,6085,12169,7954,15907,15430,14476,12568,8752,1120
2247,4493,8985,1586,3171,6341,12681,8978,1572,3143,6285,12569,8754,1124
2251,4501,9001,1618,3235,6469,12937,9490,2596,5191,10381,4378,8755,1126
2255,4509,9017,1650,3299,6597,13193,10002,3620,7239,14477,12570,8756,1128
2259,4517,9033,1682,3363,6725,13449,10514,4644,9287,2190,4379,8757,1130
2263,4525,9049,1714,3427,6853,13705,11026,5668,11335,6286,12571,8758,1132
2267,4533,9065,1746,3491,6981,13961,11538,6692,13383,10382,4380,8759,1134
2271,4541,9081,1778,3555,7109,14217,12050,7716,15431,14478,12572,8760,1136
2279,4557,9113,1842,3683,7365,14729,13074,9764,3144,6287,12573,8762,1140
2283,4565,9129,1874,3747,7493,14985,13586,10788,5192,10383,4382,8763,1142
2287,4573,9145,1906,3811,7621,15241,14098,11812,7240,14479,12574,8764,1144
2291,4581,9161,1938,3875,7749,15497,14610,12836,9288,2192,4383,8765,1146
2295,4589,9177,1970,3939,7877,15753,15122,13860,11336,6288,12575,8766,1148
2299,4597,9193,2002,4003,8005,16009,15634,14884,13384,10384,4384,8767,1150
2303,4605,9209,2034,4067,8133,16265,16146,15908,15432,14480,12576,8768,1152
2323,4645,9289,2194,4387,8773,1162
2327,4653,9305,2226,4451,8901,1418,2835,5669,11337,6290,12579,8774,1164
2331,4661,9321,2258,4515,9029,1674,3347,6693,13385,10386,4388,8775,1166
2335,4669,9337,2290,4579,9157,1930,3859,7717,15433,14482,12580,8776,1168
2343,4685,9369,2354,4707,9413,2442,4883,9765,3146,6291,12581,8778,1172
2347,4693,9385,2386,4771,9541,2698,5395,10789,5194,10387,4390,8779,1174
2351,4701,9401,2418,4835,9669,2954,5907,11813,7242,14483,12582,8780,1176
2355,4709,9417,2450,4899,9797,3210,6419,12837,9290,2196,4391,8781,1178
2359,4717,9433,2482,4963,9925,3466,6931,13861,11338,6292,12583,8782,1180
2363,4725,9449,2514,5027,10053,3722,7443,14885,13386,10388,4392,8783,1182
2367,4733,9465,2546,5091,10181,3978,7955,15909,15434,14484,12584,8784,1184
2375,4749,9497,2610,5219,10437,4490,8979,1574,3147,6293,12585,8786,1188
2379,4757,9513,2642,5283,10565,4746,9491,2598,5195,10389,4394,8787,1190
2383,4765,9529,2674,5347,10693,5002,10003,3622,7243,14485,12586,8788,1192
2387,4773,9545,2706,5411,10821,5258,10515,4646,9291,2198,4395,8789,1194
2391,4781,9561,2738,5475,10949,5514,11027,5670,11339,6294,12587,8790,1196
2395,4789,9577,2770,5539,11077,5770,11539,6694,13387,10390,4396,8791,1198
2399,4797,9593,2802,5603,11205,6026,12051,7718,15435,14486,12588,8792,1200
2407,4813,9625,2866,5731,11461,6538,13075,9766,3148,6295,12589,8794,1204
2411,4821,9641,2898,5795,11589,6794,13587,10790,5196,10391,4398,8795,1206
2415,4829,9657,2930,5859,11717,7050,14099,11814,7244,14487,12590,8796,1208
2419,4837,9673,2962,5923,11845,7306,14611,12838,9292,2200,4399,8797,1210
2423,4845,9689,2994,5987,11973,7562,15123,13862,11340,6296,12591,8798,1212
2427,4853,9705,3026,6051,12101,7818,15635,14886,13388,10392,4400,8799,1214
2431,4861,9721,3058,6115,12229,8074,16147,15910,15436,14488,12592,8800,1216
2443,4885,9769,3154,6307,12613,8842,1300,2599,5197,10393,4402,8803,1222
2447,4893,9785,3186,6371,12741,9098,1812,3623,7245,14489,12594,8804,1224
2451,4901,9801,3218,6435,12869,9354,2324,4647,9293,2202,4403,8805,1226
2455,4909,9817,3250,6499,12997,9610,2836,5671,11341,6298,12595,8806,1228
2459,4917,9833,3282,6563,13125,9866,3348,6695,13389,10394,4404,8807,1230
2463,4925,9849,3314,6627,13253,10122,3860,7719,15437,14490,12596,8808,1232
2471,4941,9881,3378,6755,13509,10634,4884,9767,3150,6299,12597,8810,1236
2475,4949,9897,3410,6819,13637,10890,5396,10791,5198,10395,4406,8811,1238
2479,4957,9913,3442,6883,13765,11146,5908,11815,7246,14491,12598,8812,1240
2483,4965,9929,3474,6947,13893,11402,6420,12839,9294,2204,4407,8813,1242
2487,4973,9945,3506,7011,14021,11658,6932,13863,11342,6300,12599,8814,1244
2491,4981,9961,3538,7075,14149,11914,7444,14887,13390,10396,4408,8815,1246
2495,4989,9977,3570,7139,14277,12170,7956,15911,15438,14492,12600,8816,1248
2503,5005,10009,3634,7267,14533,12682,8980,1576,3151,6301,12601,8818,1252
2507,5013,10025,3666,7331,14661,12938,9492,2600,5199,10397,4410,8819,1254
2511,5021,10041,3698,7395,14789,13194,10004,3624,7247,14493,12602,8820,1256
2515,5029,10057,3730,7459,14917,13450,10516,4648,9295,2206,4411,8821,1258
2519,5037,10073,3762,7523,15045,13706,11028,5672,11343,6302,12603,8822,1260
2523,5045,10089,3794,7587,15173,13962,11540,6696,13391,10398,4412,8823,1262
2527,5053,10105,3826,7651,15301,14218,12052,7720,15439,14494,12604,8824,1264
2535,5069,10137,3890,7779,15557,14730,13076,9768,3152,6303,12605,8826,1268
2539,5077,10153,3922,7843,15685,14986,13588,10792,5200,10399,4414,8827,1270
2543,5085,10169,3954,7907,15813,15242,14100,11816,7248,14495,12606,8828,1272
2547,5093,10185,3986,7971,15941,15498,14612,12840,9296,2208,4415,8829,1274
2551,5101,10201,4018,8035,16069,15754,15124,13864,11344,6304,12607,8830,1276
2555,5109,10217,4050,8099,16197,16010,15636,14888,13392,10400,4416,8831,1278
2559,5117,10233,4082,8163,16325,16266,16148,15912,15440,14496,12608,8832,1280
2603,5205,10409,4434,8867,1350,2699,5397,10793,5202,10403,4422,8843,1302
2607,5213,10425,4466,8931,1478,2955,5909,11817,7250,14499,12614,8844,1304
2611,5221,10441,4498,8995,1606,3211,6421,12841,9298,2212,4423,8845,1306
2615,5229,10457,4530,9059,1734,3467,6933,13865,11346,6308,12615,8846,1308
2619,5237,10473,4562,9123,1862,3723,7445,14889,13394,10404,4424,8847,1310
2623,5245,10489,4594,9187,1990,3979,7957,15913,15442,14500,12616,8848,1312
2631,5261,10521,4658,9315,2246,4491,8981,1578,3155,6309,12617,8850,1316
2635,5269,10537,4690,9379,2374,4747,9493,2602,5203,10405,4426,8851,1318
2639,5277,10553,4722,9443,2502,5003,10005,3626,7251,14501,12618,8852,1320
2643,5285,10569,4754,9507,2630,5259,10517,4650,9299,2214,4427,8853,1322
2647,5293,10585,4786,9571,2758,5515,11029,5674,11347,6310,12619,8854,1324
2651,5301,10601,4818,9635,2886,5771,11541,6698,13395,10406,4428,8855,1326
2655,5309,10617,4850,9699,3014,6027,12053,7722,15443,14502,12620,8856,1328
2663,5325,10649,4914,9827,3270,6539,13077,9770,3156,6311,12621,8858,1332
2667,5333,10665,4946,9891,3398,6795,13589,10794,5204,10407,4430,8859,1334
2671,5341,10681,4978,9955,3526,7051,14101,11818,7252,14503,12622,8860,1336
2675,5349,10697,5010,10019,3654,7307,14613,12842,9300,2216,4431,8861,1338
2679,5357,10713,5042,10083,3782,7563,15125,13866,11348,6312,12623,8862,1340
2683,5365,10729,5074,10147,3910,7819,15637,14890,13396,10408,4432,8863,1342
2687,5373,10745,5106,10211,4038,8075,16149,15914,15444,14504,12624,8864,1344
2703,5405,10809,5234,10467,4550,9099,1814,3627,7253,14505,12626,8868,1352
2707,5413,10825,5266,10531,4678,9355,2326,4651,9301,2218,4435,8869,1354
2711,5421,10841,5298,10595,4806,9611,2838,5675,11349,6314,12627,8870,1356
2715,5429,10857,5330,10659,4934,9867,3350,6699,13397,10410,4436,8871,1358
2719,5437,10873,5362,10723,5062,10123,3862,7723,15445,14506,12628,8872,1360
2727,5453,10905,5426,10851,5318,10635,4886,9771,3158,6315,12629,8874,1364
2731,5461,10921,5458,10915,5446,10891,5398,10795,5206,10411,4438,8875,1366
2735,5469,10937,5490,10979,5574,11147,5910,11819,7254,14507,12630,8876,1368
2739,5477,10953,5522,11043,5702,11403,6422,12843,9302,2220,4439,8877,1370
2743,5485,10969,5554,11107,5830,11659,6934,13867,11350,6316,12631,8878,1372
2747,5493,10985,5586,11171,5958,11915,7446,14891,13398,10412,4440,8879,1374
2751,5501,11001,5618,11235,6086,12171,7958,15915,15446,14508,12632,8880,1376
2759,5517,11033,5682,11363,6342,12683,8982,1580,3159,6317,12633,8882,1380
2763,5525,11049,5714,11427,6470,12939,9494,2604,5207,10413,4442,8883,1382
2767,5533,11065,5746,11491,6598,13195,10006,3628,7255,14509,12634,8884,1384
2771,5541,11081,5778,11555,6726,13451,10518,4652,9303,2222,4443,8885,1386
2775,5549,11097,5810,11619,6854,13707,11030,5676,11351,6318,12635,8886,1388
2779,5557,11113,5842,11683,6982,13963,11542,6700,13399,10414,4444,8887,1390
2783,5565,11129,5874,11747,7110,14219,12054,7724,15447,14510,12636,8888,1392
2791,5581,11161,5938,11875,7366,14731,13078,9772,3160,6319,12637,8890,1396
2795,5589,11177,5970,11939,7494,14987,13590,10796,5208,10415,4446,8891,1398
2799,5597,11193,6002,12003,7622,15243,14102,11820,7256,14511,12638,8892,1400
2803,5605,11209,6034,12067,7750,15499,14614,12844,9304,2224,4447,8893,1402
2807,5613,11225,6066,12131,7878,15755,15126,13868,11352,6320,12639,8894,1404
2811,5621,11241,6098,12195,8006,16011,15638,14892,13400,10416,4448,8895,1406
2815,5629,11257,6130,12259,8134,16267,16150,15916,15448,14512,12640,8896,1408
2839,5677,11353,6322,12643,8902,1420
2843,5685,11369,6354,12707,9030,1676,3351,6701,13401,10418,4452,8903,1422
2847,5693,11385,6386,12771,9158,1932,3863,7725,15449,14514,12644,8904,1424
2855,5709,11417,6450,12899,9414,2444,4887,9773,3162,6323,12645,8906,1428
2859,5717,11433,6482,12963,9542,2700,5399,10797,5210,10419,4454,8907,1430
2863,5725,11449,6514,13027,9670,2956,5911,11821,7258,14515,12646,8908,1432
2867,5733,11465,6546,13091,9798,3212,6423,12845,9306,2228,4455,8909,1434
2871,5741,11481,6578,13155,9926,3468,6935,13869,11354,6324,12647,8910,1436
2875,5749,11497,6610,13219,10054,3724,7447,14893,13402,10420,4456,8911,1438
2879,5757,11513,6642,13283,10182,3980,7959,15917,15450,14516,12648,8912,1440
2887,5773,11545,6706,13411,10438,4492,8983,1582,3163,6325,12649,8914,1444
2891,5781,11561,6738,13475,10566,4748,9495,2606,5211,10421,4458,8915,1446
2895,5789,11577,6770,13539,10694,5004,10007,3630,7259,14517,12650,8916,1448
2899,5797,11593,6802,13603,10822,5260,10519,4654,9307,2230,4459,8917,1450
2903,5805,11609,6834,13667,10950,5516,11031,5678,11355,6326,12651,8918,1452
2907,5813,11625,6866,13731,11078,5772,11543,6702,13403,10422,4460,8919,1454
2911,5821,11641,6898,13795,11206,6028,12055,7726,15451,14518,12652,8920,1456
2919,5837,11673,6962,13923,11462,6540,13079,9774,3164,6327,12653,8922,1460
2923,5845,11689,6994,13987,11590,6796,13591,10798,5212,10423,4462,8923,1462
2927,5853,11705,7026,14051,11718,7052,14103,11822,7260,14519,12654,8924,1464
2931,5861,11721,7058,14115,11846,7308,14615,12846,9308,2232,4463,8925,1466
2935,5869,11737,7090,14179,11974,7564,15127,13870,11356,6328,12655,8926,1468
2939,5877,11753,7122,14243,12102,7820,15639,14894,13404,10424,4464,8927,1470
2943,5885,11769,7154,14307,12230,8076,16151,15918,15452,14520,12656,8928,1472
2959,5917,11833,7282,14563,12742,9100,1816,3631,7261,14521,12658,8932,1480
2963,5925,11849,7314,14627,12870,9356,2328,4655,9309,2234,4467,8933,1482
2967,5933,11865,7346,14691,12998,9612,2840,5679,11357,6330,12659,8934,1484
2971,5941,11881,7378,14755,13126,9868,3352,6703,13405,10426,4468,8935,1486
2975,5949,11897,7410,14819,13254,10124,3864,7727,15453,14522,12660,8936,1488
2983,5965,11929,7474,14947,13510,10636,4888,9775,3166,6331,12661,8938,1492
2987,5973,11945,7506,15011,13638,10892,5400,10799,5214,10427,4470,8939,1494
2991,5981,11961,7538,15075,13766,11148,5912,11823,7262,14523,12662,8940,1496
2995,5989,11977,7570,15139,13894,11404,6424,12847,9310,2236,4471,8941,1498
2999,5997,11993,7602,15203,14022,11660,6936,13871,11358,6332,12663,8942,1500
3003,6005,12009,7634,15267,14150,11916,7448,14895,13406,10428,4472,8943,1502
3007,6013,12025,7666,15331,14278,12172,7960,15919,15454,14524,12664,8944,1504
3015,6029,12057,7730,15459,14534,12684,8984,1584,3167,6333,12665,8946,1508
3019,6037,12073,7762,15523,14662,12940,9496,2608,5215,10429,4474,8947,1510
3023,6045,12089,7794,15587,14790,13196,10008,3632,7263,14525,12666,8948,1512
3027,6053,12105,7826,15651,14918,13452,10520,4656,9311,2238,4475,8949,1514
3031,6061,12121,7858,15715,15046,13708,11032,5680,11359,6334,12667,8950,1516
3035,6069,12137,7890,15779,15174,13964,11544,6704,13407,10430,4476,8951,1518
3039,6077,12153,7922,15843,15302,14220,12056,7728,15455,14526,12668,8952,1520
3047,6093,12185,7986,15971,15558,14732,13080,9776,3168,6335,12669,8954,1524
3051,6101,12201,8018,16035,15686,14988,13592,10800,5216,10431,4478,8955,1526
3055,6109,12217,8050,16099,15814,15244,14104,11824,7264,14527,12670,8956,1528
3059,6117,12233,8082,16163,15942,15500,14616,12848,9312,2240,4479,8957,1530
3063,6125,12249,8114,16227,16070,15756,15128,13872,11360,6336,12671,8958,1532
3067,6133,12265,8146,16291,16198,16012,15640,14896,13408,10432,4480,8959,1534
3071,6141,12281,8178,16355,16326,16268,16152,15920,15456,14528,12672,8960,1536
3175,6349,12697,9010,1636,3271,6541,13081,9778,3172,6343,12685,8986,1588
3179,6357,12713,9042,1700,3399,6797,13593,10802,5220,10439,4494,8987,1590
3183,6365,12729,9074,1764,3527,7053,14105,11826,7268,14535,12686,8988,1592
3187,6373,12745,9106,1828,3655,7309,14617,12850,9316,2248,4495,8989,1594
3191,6381,12761,9138,1892,3783,7565,15129,13874,11364,6344,12687,8990,1596
3195,6389,12777,9170,1956,3911,7821,15641,14898,13412,10440,4496,8991,1598
3199,6397,12793,9202,2020,4039,8077,16153,15922,15460,14536,12688,8992,1600
3215,6429,12857,9330,2276,4551,9101,1818,3635,7269,14537,12690,8996,1608
3219,6437,12873,9362,2340,4679,9357,2330,4659,9317,2250,4499,8997,1610
3223,6445,12889,9394,2404,4807,9613,2842,5683,11365,6346,12691,8998,1612
3227,6453,12905,9426,2468,4935,9869,3354,6707,13413,10442,4500,8999,1614
3231,6461,12921,9458,2532,5063,10125,3866,7731,15461,14538,12692,9000,1616
3239,6477,12953,9522,2660,5319,10637,4890,9779,3174,6347,12693,9002,1620
3243,6485,12969,9554,2724,5447,10893,5402,10803,5222,10443,4502,9003,1622
3247,6493,12985,9586,2788,5575,11149,5914,11827,7270,14539,12694,9004,1624
3251,6501,13001,9618,2852,5703,11405,6426,12851,9318,2252,4503,9005,1626
3255,6509,13017,9650,2916,5831,11661,6938,13875,11366,6348,12695,9006,1628
3259,6517,13033,9682,2980,5959,11917,7450,14899,13414,10444,4504,9007,1630
3263,6525,13049,9714,3044,6087,12173,7962,15923,15462,14540,12696,9008,1632
3275,6549,13097,9810,3236,6471,12941,9498,2612,5223,10445,4506,9011,1638
3279,6557,13113,9842,3300,6599,13197,10010,3636,7271,14541,12698,9012,1640
3283,6565,13129,9874,3364,6727,13453,10522,4660,9319,2254,4507,9013,1642
3287,6573,13145,9906,3428,6855,13709,11034,5684,11367,6350,12699,9014,1644
3291,6581,13161,9938,3492,6983,13965,11546,6708,13415,10446,4508,9015,1646
3295,6589,13177,9970,3556,7111,14221,12058,7732,15463,14542,12700,9016,1648
3303,6605,13209,10034,3684,7367,14733,13082,9780,3176,6351,12701,9018,1652
3307,6613,13225,10066,3748,7495,14989,13594,10804,5224,10447,4510,9019,1654
3311,6621,13241,10098,3812,7623,15245,14106,11828,7272,14543,12702,9020,1656
3315,6629,13257,10130,3876,7751,15501,14618,12852,9320,2256,4511,9021,1658
3319,6637,13273,10162,3940,7879,15757,15130,13876,11368,6352,12703,9022,1660
3323,6645,13289,10194,4004,8007,16013,15642,14900,13416,10448,4512,9023,1662
3327,6653,13305,10226,4068,8135,16269,16154,15924,15464,14544,12704,9024,1664
3355,6709,13417,10450,4516,9031,1678
3359,6717,13433,10482,4580,9159,1934,3867,7733,15465,14546,12708,9032,1680
3367,6733,13465,10546,4708,9415,2446,4891,9781,3178,6355,12709,9034,1684
3371,6741,13481,10578,4772,9543,2702,5403,10805,5226,10451,4518,9035,1686
3375,6749,13497,10610,4836,9671,2958,5915,11829,7274,14547,12710,9036,1688
3379,6757,13513,10642,4900,9799,3214,6427,12853,9322,2260,4519,9037,1690
3383,6765,13529,10674,4964,9927,3470,6939,13877,11370,6356,12711,9038,1692
3387,6773,13545,10706,5028,10055,3726,7451,14901,13418,10452,4520,9039,1694
3391,6781,13561,10738,5092,10183,3982,7963,15925,15466,14548,12712,9040,1696
3403,6805,13609,10834,5284,10567,4750,9499,2614,5227,10453,4522,9043,1702
3407,6813,13625,10866,5348,10695,5006,10011,3638,7275,14549,12714,9044,1704
